"subject","stateabb","grade","year","icc","nschools","nstudents"
"mth","OK",3,2009,0.1545,720,45920
"mth","OK",3,2010,0.1593,720,46200
"mth","OK",3,2011,0.163,720,46470
"mth","OK",3,2012,0.1872,710,44340
"mth","OK",3,2013,0.2097,710,47070
"mth","OK",3,2014,0.2357,720,47730
"mth","OK",3,2015,0.2353,720,50320
"mth","OK",3,2016,0.2372,720,51870
"mth","OK",3,2017,0.2207,720,51330
"mth","OK",3,2018,0.2376,720,51030
"mth","OK",3,2019,0.2483,710,49500
"mth","OK",4,2009,0.1545,710,44970
"mth","OK",4,2010,0.1584,720,45950
"mth","OK",4,2011,0.1863,720,46300
"mth","OK",4,2012,0.1829,680,43250
"mth","OK",4,2013,0.1982,700,46660
"mth","OK",4,2014,0.2451,710,47390
"mth","OK",4,2015,0.2106,700,45420
"mth","OK",4,2016,0.2606,700,48380
"mth","OK",4,2017,0.219,700,49710
"mth","OK",4,2018,0.2309,700,49870
"mth","OK",4,2019,0.2324,710,50310
"mth","OK",5,2009,0.1574,700,44810
"mth","OK",5,2010,0.1771,700,45180
"mth","OK",5,2011,0.1771,710,46260
"mth","OK",5,2012,0.1784,690,43420
"mth","OK",5,2013,0.1894,680,45980
"mth","OK",5,2014,0.2325,690,47000
"mth","OK",5,2015,0.2259,690,47150
"mth","OK",5,2016,0.2052,660,45300
"mth","OK",5,2017,0.2421,680,47890
"mth","OK",5,2018,0.2273,680,49440
"mth","OK",5,2019,0.2375,690,50410
"mth","OK",6,2009,0.1627,480,43170
"mth","OK",6,2010,0.1552,470,44800
"mth","OK",6,2011,0.1508,480,45480
"mth","OK",6,2012,0.1611,490,43220
"mth","OK",6,2013,0.1628,430,39440
"mth","OK",6,2014,0.1994,510,45300
"mth","OK",6,2015,0.2267,530,46900
"mth","OK",6,2016,0.2215,540,47190
"mth","OK",6,2017,0.1669,510,45000
"mth","OK",6,2018,0.2058,510,47480
"mth","OK",6,2019,0.2165,530,49800
"mth","OK",7,2009,0.1595,420,42340
"mth","OK",7,2010,0.1603,430,43310
"mth","OK",7,2011,0.1437,440,45080
"mth","OK",7,2012,0.1581,420,43570
"mth","OK",7,2013,0.1389,360,40100
"mth","OK",7,2014,0.153,420,45900
"mth","OK",7,2015,0.1444,420,46090
"mth","OK",7,2016,0.1524,430,46780
"mth","OK",7,2017,0.1463,420,46710
"mth","OK",7,2018,0.1537,420,45120
"mth","OK",7,2019,0.1764,420,48060
"mth","OK",8,2009,0.1703,420,42350
"mth","OK",8,2010,0.1619,420,42580
"mth","OK",8,2011,0.1662,430,43100
"mth","OK",8,2014,0.181,420,45330
"mth","OK",8,2015,0.1509,420,45110
"mth","OK",8,2016,0.1745,420,45740
"mth","OK",8,2017,0.1644,420,46240
"mth","OK",8,2018,0.1854,420,46150
"mth","OK",8,2019,0.1905,410,45450
"mth","OR",3,2009,0.1695,640,40340
"mth","OR",3,2010,0.1582,640,40550
"mth","OR",3,2011,0.1679,650,39710
"mth","OR",3,2012,0.1816,640,40350
"mth","OR",3,2013,0.1839,640,40560
"mth","OR",3,2015,0.1767,540,35770
"mth","OR",3,2016,0.1848,500,34880
"mth","OR",3,2017,0.1728,490,33970
"mth","OR",3,2018,0.1876,480,32280
"mth","OR",3,2019,0.1672,520,33820
"mth","OR",4,2009,0.1701,640,40480
"mth","OR",4,2010,0.1578,640,40560
"mth","OR",4,2011,0.1585,640,40630
"mth","OR",4,2012,0.1825,640,39960
"mth","OR",4,2013,0.1656,630,40270
"mth","OR",4,2015,0.1806,560,36240
"mth","OR",4,2016,0.1899,500,33880
"mth","OR",4,2017,0.1963,480,33160
"mth","OR",4,2018,0.1874,480,32690
"mth","OR",4,2019,0.1799,520,34380
"mth","OR",5,2009,0.176,620,40580
"mth","OR",5,2010,0.1747,640,40960
"mth","OR",5,2011,0.1735,640,40920
"mth","OR",5,2012,0.1783,640,40860
"mth","OR",5,2013,0.1692,640,40090
"mth","OR",5,2015,0.187,550,36370
"mth","OR",5,2016,0.1862,500,33580
"mth","OR",5,2017,0.1892,450,31780
"mth","OR",5,2018,0.2007,470,32950
"mth","OR",5,2019,0.1851,490,34600
"mth","OR",6,2009,0.1348,390,40250
"mth","OR",6,2010,0.1379,390,41190
"mth","OR",6,2011,0.1415,400,41070
"mth","OR",6,2012,0.1686,390,40910
"mth","OR",6,2013,0.1555,380,40750
"mth","OR",6,2015,0.148,340,37020
"mth","OR",6,2016,0.162,290,33220
"mth","OR",6,2017,0.1559,280,32760
"mth","OR",6,2018,0.1587,270,31860
"mth","OR",6,2019,0.1685,310,36320
"mth","OR",7,2009,0.1412,300,40630
"mth","OR",7,2010,0.1326,300,40310
"mth","OR",7,2011,0.1232,310,41160
"mth","OR",7,2012,0.1522,320,41200
"mth","OR",7,2013,0.1566,320,40760
"mth","OR",7,2014,0.1628,300,38330
"mth","OR",7,2015,0.1447,260,35220
"mth","OR",7,2016,0.1605,250,32330
"mth","OR",7,2017,0.1753,230,29990
"mth","OR",7,2018,0.1573,210,28920
"mth","OR",7,2019,0.1741,220,31710
"mth","OR",8,2009,0.1379,290,40420
"mth","OR",8,2010,0.1324,310,40810
"mth","OR",8,2011,0.1548,300,40280
"mth","OR",8,2012,0.1842,310,41020
"mth","OR",8,2013,0.1576,310,40920
"mth","OR",8,2015,0.1492,260,33940
"mth","OR",8,2016,0.1553,240,30910
"mth","OR",8,2019,0.1516,200,26170
"mth","PA",3,2009,0.1955,1710,128310
"mth","PA",3,2010,0.1953,1710,128670
"mth","PA",3,2011,0.1996,1710,126700
"mth","PA",3,2012,0.2558,1680,128600
"mth","PA",3,2013,0.2439,1640,128930
"mth","PA",3,2014,0.2389,1600,126280
"mth","PA",3,2015,0.254,1570,125700
"mth","PA",3,2016,0.2567,1410,116310
"mth","PA",3,2017,0.2466,1400,116040
"mth","PA",3,2018,0.2548,1420,115270
"mth","PA",3,2019,0.2464,1410,115670
"mth","PA",4,2009,0.2202,1680,128820
"mth","PA",4,2010,0.2337,1680,130580
"mth","PA",4,2011,0.2201,1660,130190
"mth","PA",4,2012,0.2736,1640,127850
"mth","PA",4,2013,0.2631,1600,129230
"mth","PA",4,2014,0.2514,1560,127970
"mth","PA",4,2015,0.2719,1540,124390
"mth","PA",4,2016,0.268,1400,116080
"mth","PA",4,2017,0.2531,1340,114190
"mth","PA",4,2018,0.2587,1380,118400
"mth","PA",4,2019,0.2649,1340,113640
"mth","PA",5,2009,0.2405,1580,128620
"mth","PA",5,2010,0.2435,1570,131070
"mth","PA",5,2011,0.231,1560,132370
"mth","PA",5,2012,0.2845,1520,131240
"mth","PA",5,2013,0.2882,1500,128440
"mth","PA",5,2014,0.2721,1460,128370
"mth","PA",5,2015,0.294,1430,126430
"mth","PA",5,2016,0.2872,1270,113690
"mth","PA",5,2017,0.276,1240,113060
"mth","PA",5,2018,0.2826,1270,117860
"mth","PA",5,2019,0.2668,1260,116920
"mth","PA",6,2009,0.224,1100,130070
"mth","PA",6,2010,0.2306,1110,131310
"mth","PA",6,2011,0.218,1110,132630
"mth","PA",6,2012,0.2486,1090,133470
"mth","PA",6,2013,0.2576,1080,131960
"mth","PA",6,2014,0.2545,1060,128330
"mth","PA",6,2015,0.2833,1020,124700
"mth","PA",6,2016,0.2665,900,115060
"mth","PA",6,2017,0.2576,870,111660
"mth","PA",6,2018,0.2456,900,115270
"mth","PA",6,2019,0.2715,870,114100
"mth","PA",7,2009,0.2137,870,134710
"mth","PA",7,2010,0.2193,860,133070
"mth","PA",7,2011,0.2046,860,133360
"mth","PA",7,2012,0.2341,870,134330
"mth","PA",7,2013,0.2528,860,134300
"mth","PA",7,2014,0.2392,850,130980
"mth","PA",7,2015,0.2412,840,125340
"mth","PA",7,2016,0.2406,730,113900
"mth","PA",7,2017,0.2214,720,109900
"mth","PA",7,2018,0.2405,730,107480
"mth","PA",7,2019,0.231,730,107550
"mth","PA",8,2009,0.2104,860,137520
"mth","PA",8,2010,0.2274,870,135420
"mth","PA",8,2011,0.217,870,133270
"mth","PA",8,2012,0.2453,860,133160
"mth","PA",8,2013,0.2481,850,133040
"mth","PA",8,2014,0.2452,830,131910
"mth","PA",8,2015,0.2597,820,125820
"mth","PA",8,2016,0.2379,720,105780
"mth","PA",8,2017,0.2197,650,97650
"mth","PA",8,2018,0.2321,680,100380
"mth","PA",8,2019,0.2262,650,91200
"mth","RI",3,2009,0.1835,180,9970
"mth","RI",3,2010,0.2301,170,10580
"mth","RI",3,2011,0.211,170,10690
"mth","RI",3,2012,0.2031,170,10670
"mth","RI",3,2013,0.2061,170,10710
"mth","RI",3,2014,0.1975,170,10570
"mth","RI",3,2015,0.2327,130,8620
"mth","RI",3,2016,0.184,160,10230
"mth","RI",3,2017,0.1873,160,10360
"mth","RI",3,2018,0.1861,160,10080
"mth","RI",3,2019,0.2124,170,10320
"mth","RI",4,2009,0.1709,170,9560
"mth","RI",4,2010,0.1928,170,9950
"mth","RI",4,2011,0.1653,170,10680
"mth","RI",4,2012,0.1907,160,10750
"mth","RI",4,2013,0.1769,160,10520
"mth","RI",4,2014,0.1965,160,10920
"mth","RI",4,2015,0.2218,120,8020
"mth","RI",4,2016,0.2187,150,9900
"mth","RI",4,2017,0.2019,160,10610
"mth","RI",4,2018,0.2104,160,10730
"mth","RI",4,2019,0.211,160,10470
"mth","RI",5,2009,0.1855,170,10840
"mth","RI",5,2010,0.2269,150,9560
"mth","RI",5,2011,0.1699,150,10080
"mth","RI",5,2012,0.1668,150,10720
"mth","RI",5,2013,0.1814,150,10560
"mth","RI",5,2014,0.1724,150,10620
"mth","RI",5,2015,0.2115,110,7570
"mth","RI",5,2016,0.204,130,9650
"mth","RI",5,2017,0.2009,140,10200
"mth","RI",5,2018,0.2039,140,10710
"mth","RI",5,2019,0.2066,150,10830
"mth","RI",6,2009,0.1984,100,10790
"mth","RI",6,2010,0.1981,90,10600
"mth","RI",6,2011,0.1829,90,9730
"mth","RI",6,2012,0.1461,80,9880
"mth","RI",6,2013,0.149,90,10660
"mth","RI",6,2014,0.1745,80,10730
"mth","RI",6,2016,0.2086,70,9220
"mth","RI",6,2017,0.2099,70,9500
"mth","RI",6,2018,0.243,70,10700
"mth","RI",6,2019,0.2348,60,10460
"mth","RI",7,2009,0.231,50,11020
"mth","RI",7,2010,0.1983,50,10850
"mth","RI",7,2011,0.2402,60,11000
"mth","RI",7,2012,0.2404,50,9580
"mth","RI",7,2013,0.2295,60,10040
"mth","RI",7,2014,0.2368,60,10720
"mth","RI",7,2016,0.2682,40,8020
"mth","RI",7,2017,0.2934,50,9770
"mth","RI",7,2018,0.272,60,10440
"mth","RI",7,2019,0.3003,60,10500
"mth","RI",8,2009,0.22,50,11170
"mth","RI",8,2010,0.2154,50,11100
"mth","RI",8,2011,0.2583,50,10760
"mth","RI",8,2012,0.2356,50,10640
"mth","RI",8,2013,0.2277,60,9720
"mth","RI",8,2014,0.253,60,10100
"mth","RI",8,2016,0.3826,50,8560
"mth","RI",8,2017,0.2735,50,9090
"mth","RI",8,2018,0.3052,60,10490
"mth","RI",8,2019,0.3073,60,10040
"mth","SC",3,2009,0.1468,600,54910
"mth","SC",3,2010,0.151,600,54900
"mth","SC",3,2011,0.1786,600,53640
"mth","SC",3,2012,0.1723,600,53470
"mth","SC",3,2013,0.1665,610,54060
"mth","SC",3,2014,0.1438,620,54960
"mth","SC",3,2015,0.1485,630,57190
"mth","SC",3,2016,0.1815,630,59640
"mth","SC",3,2017,0.1893,630,59700
"mth","SC",3,2018,0.1837,640,60190
"mth","SC",3,2019,0.1854,640,57390
"mth","SC",4,2009,0.1641,590,53400
"mth","SC",4,2010,0.1507,600,55030
"mth","SC",4,2011,0.1773,590,54980
"mth","SC",4,2012,0.1769,600,53880
"mth","SC",4,2013,0.1782,600,53800
"mth","SC",4,2014,0.1985,600,54240
"mth","SC",4,2015,0.1739,620,55150
"mth","SC",4,2016,0.2087,620,57000
"mth","SC",4,2017,0.2177,630,60110
"mth","SC",4,2018,0.2066,630,60550
"mth","SC",4,2019,0.2068,630,60300
"mth","SC",5,2009,0.1828,580,52640
"mth","SC",5,2010,0.1578,580,53670
"mth","SC",5,2011,0.152,580,55200
"mth","SC",5,2012,0.1702,580,55380
"mth","SC",5,2013,0.1746,590,54240
"mth","SC",5,2014,0.1997,590,54040
"mth","SC",5,2015,0.1877,600,54580
"mth","SC",5,2016,0.1903,610,55790
"mth","SC",5,2017,0.2009,610,57650
"mth","SC",5,2018,0.2138,610,61090
"mth","SC",5,2019,0.2007,610,61050
"mth","SC",6,2009,0.1359,300,51190
"mth","SC",6,2010,0.1449,310,52980
"mth","SC",6,2011,0.1418,320,54020
"mth","SC",6,2012,0.1465,320,55760
"mth","SC",6,2013,0.1731,320,55960
"mth","SC",6,2014,0.1556,320,54650
"mth","SC",6,2015,0.1966,330,54990
"mth","SC",6,2016,0.1864,320,55390
"mth","SC",6,2017,0.1935,330,56220
"mth","SC",6,2018,0.2065,330,58500
"mth","SC",6,2019,0.1965,340,61730
"mth","SC",7,2009,0.1312,260,50450
"mth","SC",7,2010,0.1444,280,52110
"mth","SC",7,2011,0.1479,280,53440
"mth","SC",7,2012,0.1581,290,54670
"mth","SC",7,2013,0.1565,290,56130
"mth","SC",7,2014,0.161,300,56400
"mth","SC",7,2015,0.1982,300,55260
"mth","SC",7,2016,0.2006,300,55250
"mth","SC",7,2017,0.1962,300,55960
"mth","SC",7,2018,0.189,300,56740
"mth","SC",7,2019,0.204,310,59260
"mth","SC",8,2009,0.1419,260,50410
"mth","SC",8,2010,0.142,280,51140
"mth","SC",8,2011,0.1417,280,51660
"mth","SC",8,2012,0.1799,280,53240
"mth","SC",8,2013,0.1456,290,54350
"mth","SC",8,2014,0.1522,290,55720
"mth","SC",8,2015,0.1928,290,55850
"mth","SC",8,2016,0.1993,300,54870
"mth","SC",8,2017,0.1921,300,55080
"mth","SC",8,2018,0.1933,300,55780
"mth","SC",8,2019,0.2068,300,57010
"mth","SD",3,2009,0.2853,150,8220
"mth","SD",3,2010,0.2623,160,8110
"mth","SD",3,2011,0.2769,150,8110
"mth","SD",3,2012,0.2374,160,8700
"mth","SD",3,2013,0.2063,150,8580
"mth","SD",3,2015,0.2123,160,9320
"mth","SD",3,2016,0.2602,160,9900
"mth","SD",3,2017,0.3174,160,9900
"mth","SD",3,2018,0.2369,150,9460
"mth","SD",3,2019,0.243,160,9710
"mth","SD",4,2009,0.2808,150,8000
"mth","SD",4,2010,0.2461,160,8290
"mth","SD",4,2011,0.2317,160,8160
"mth","SD",4,2012,0.2684,150,8360
"mth","SD",4,2013,0.2063,140,8380
"mth","SD",4,2015,0.2279,150,9110
"mth","SD",4,2016,0.2566,160,9500
"mth","SD",4,2017,0.3156,160,9980
"mth","SD",4,2018,0.2592,160,9820
"mth","SD",4,2019,0.2884,150,9540
"mth","SD",5,2009,0.2531,150,8020
"mth","SD",5,2010,0.2571,150,8060
"mth","SD",5,2011,0.2677,160,8310
"mth","SD",5,2012,0.2519,160,8360
"mth","SD",5,2013,0.2013,140,8130
"mth","SD",5,2015,0.1926,150,8600
"mth","SD",5,2016,0.2552,150,9340
"mth","SD",5,2017,0.2627,150,9640
"mth","SD",5,2018,0.1832,150,9780
"mth","SD",5,2019,0.2495,160,9920
"mth","SD",6,2009,0.2662,110,8390
"mth","SD",6,2010,0.2395,100,8140
"mth","SD",6,2011,0.2878,100,8310
"mth","SD",6,2012,0.2464,110,8590
"mth","SD",6,2013,0.1641,100,8240
"mth","SD",6,2015,0.171,100,8570
"mth","SD",6,2016,0.2598,120,9300
"mth","SD",6,2017,0.278,110,9540
"mth","SD",6,2018,0.1957,110,9610
"mth","SD",6,2019,0.1948,120,10030
"mth","SD",7,2009,0.2787,110,8420
"mth","SD",7,2010,0.3332,110,8530
"mth","SD",7,2011,0.2487,110,8380
"mth","SD",7,2012,0.2344,100,8500
"mth","SD",7,2013,0.1424,100,8330
"mth","SD",7,2015,0.1624,100,8410
"mth","SD",7,2016,0.242,100,8750
"mth","SD",7,2017,0.2822,120,9410
"mth","SD",7,2018,0.1667,100,9260
"mth","SD",7,2019,0.2092,110,9780
"mth","SD",8,2009,0.3094,110,8380
"mth","SD",8,2010,0.3347,110,8530
"mth","SD",8,2011,0.242,110,8430
"mth","SD",8,2012,0.2427,100,8320
"mth","SD",8,2013,0.1547,100,8180
"mth","SD",8,2015,0.1507,100,8300
"mth","SD",8,2016,0.2314,100,8410
"mth","SD",8,2017,0.2521,110,8890
"mth","SD",8,2018,0.174,100,8860
"mth","SD",8,2019,0.2186,110,9460
"mth","TN",3,2009,0.152,940,74800
"mth","TN",3,2010,0.1717,950,74950
"mth","TN",3,2011,0.1742,950,73930
"mth","TN",3,2012,0.1711,950,73820
"mth","TN",3,2013,0.1718,940,73970
"mth","TN",3,2014,0.1777,950,74020
"mth","TN",3,2015,0.1651,940,76000
"mth","TN",3,2017,0.212,930,74620
"mth","TN",3,2018,0.2,880,66310
"mth","TN",3,2019,0.1951,880,67460
"mth","TN",4,2009,0.1718,940,74400
"mth","TN",4,2010,0.1696,940,74270
"mth","TN",4,2011,0.1918,940,74710
"mth","TN",4,2012,0.2071,950,73790
"mth","TN",4,2013,0.2048,940,73520
"mth","TN",4,2014,0.2127,930,72590
"mth","TN",4,2015,0.1986,930,74220
"mth","TN",4,2017,0.247,910,75080
"mth","TN",4,2018,0.213,880,70180
"mth","TN",4,2019,0.2032,900,69500
"mth","TN",5,2009,0.1662,860,72600
"mth","TN",5,2010,0.2038,880,74150
"mth","TN",5,2011,0.2159,880,74410
"mth","TN",5,2012,0.2198,890,74570
"mth","TN",5,2013,0.2284,880,73480
"mth","TN",5,2014,0.2107,880,72770
"mth","TN",5,2015,0.2233,880,73020
"mth","TN",5,2017,0.256,870,74010
"mth","TN",5,2018,0.2157,800,69050
"mth","TN",5,2019,0.2244,850,72500
"mth","TN",6,2009,0.1615,560,70760
"mth","TN",6,2010,0.1911,560,72580
"mth","TN",6,2011,0.218,580,73890
"mth","TN",6,2012,0.2155,570,74250
"mth","TN",6,2013,0.1964,570,74170
"mth","TN",6,2014,0.1988,560,72650
"mth","TN",6,2015,0.1842,560,72020
"mth","TN",6,2017,0.2267,560,71360
"mth","TN",6,2018,0.2062,530,69320
"mth","TN",6,2019,0.2104,550,72960
"mth","TN",7,2009,0.1612,510,70200
"mth","TN",7,2010,0.2104,510,71130
"mth","TN",7,2011,0.2202,520,72550
"mth","TN",7,2012,0.2145,530,73710
"mth","TN",7,2013,0.1942,530,73720
"mth","TN",7,2014,0.2051,530,72200
"mth","TN",7,2015,0.1866,530,72330
"mth","TN",7,2017,0.2141,540,70970
"mth","TN",7,2018,0.1954,500,65550
"mth","TN",7,2019,0.2084,520,71660
"mth","TX",3,2009,0.1596,3860,365310
"mth","TX",3,2010,0.1587,3940,369950
"mth","TX",3,2011,0.1506,3980,372170
"mth","TX",3,2012,0.1533,3920,366520
"mth","TX",3,2013,0.1891,4050,378580
"mth","TX",3,2014,0.1877,4080,385780
"mth","TX",3,2015,0.1783,4130,391770
"mth","TX",3,2016,0.1664,4180,404610
"mth","TX",3,2017,0.1429,4240,408160
"mth","TX",3,2018,0.1504,4260,404620
"mth","TX",3,2019,0.1435,4290,391880
"mth","TX",4,2009,0.1679,3830,352530
"mth","TX",4,2010,0.1667,3900,364620
"mth","TX",4,2011,0.159,3950,370580
"mth","TX",4,2012,0.1638,3800,355260
"mth","TX",4,2013,0.1996,4000,374020
"mth","TX",4,2014,0.2022,4050,379580
"mth","TX",4,2015,0.2024,4070,385750
"mth","TX",4,2016,0.1911,4120,391910
"mth","TX",4,2017,0.1724,4190,405880
"mth","TX",4,2018,0.1671,4230,408730
"mth","TX",4,2019,0.1564,4270,407440
"mth","TX",5,2009,0.1578,3550,350700
"mth","TX",5,2010,0.1637,3630,359220
"mth","TX",5,2011,0.1599,3670,370700
"mth","TX",5,2012,0.1765,3600,363720
"mth","TX",5,2013,0.1894,3730,372030
"mth","TX",5,2014,0.192,3750,378420
"mth","TX",5,2015,0.1969,3800,383630
"mth","TX",5,2016,0.1928,3850,390790
"mth","TX",5,2017,0.1919,3930,396910
"mth","TX",5,2018,0.1838,3960,408230
"mth","TX",5,2019,0.1756,4020,413960
"mth","TX",6,2009,0.1808,1930,340240
"mth","TX",6,2010,0.1774,1980,347050
"mth","TX",6,2011,0.1671,2030,356550
"mth","TX",6,2012,0.1665,2020,356940
"mth","TX",6,2013,0.2097,2080,369090
"mth","TX",6,2014,0.2101,2090,365560
"mth","TX",6,2015,0.2125,2090,373120
"mth","TX",6,2016,0.2083,2110,379010
"mth","TX",6,2017,0.2251,2140,385100
"mth","TX",6,2018,0.2226,2190,388940
"mth","TX",6,2019,0.2175,2220,402860
"mth","TX",7,2009,0.1622,1590,329750
"mth","TX",7,2010,0.1539,1610,337970
"mth","TX",7,2011,0.1572,1670,344530
"mth","TX",8,2009,0.1628,1600,332560
"mth","TX",8,2010,0.1698,1620,335120
"mth","TX",8,2011,0.1686,1660,343160
"mth","UT",3,2009,0.1459,510,43820
"mth","UT",3,2010,0.1388,530,45310
"mth","UT",3,2011,0.154,530,45400
"mth","UT",3,2012,0.1465,550,47290
"mth","UT",3,2013,0.1376,550,48000
"mth","UT",3,2014,0.1281,530,45080
"mth","UT",3,2015,0.1415,510,44120
"mth","UT",3,2016,0.1432,490,43110
"mth","UT",3,2017,0.1428,460,40000
"mth","UT",3,2018,0.1501,490,40850
"mth","UT",3,2019,0.1476,550,45130
"mth","UT",4,2009,0.1643,510,42970
"mth","UT",4,2010,0.1403,520,44850
"mth","UT",4,2011,0.1488,540,44940
"mth","UT",4,2012,0.149,550,45890
"mth","UT",4,2013,0.148,550,47360
"mth","UT",4,2014,0.1338,520,44540
"mth","UT",4,2015,0.1383,500,42440
"mth","UT",4,2016,0.1536,470,40530
"mth","UT",4,2017,0.1458,450,38540
"mth","UT",4,2018,0.1637,460,39270
"mth","UT",4,2019,0.1446,530,44250
"mth","UT",5,2009,0.1582,510,41810
"mth","UT",5,2010,0.1688,520,43920
"mth","UT",5,2011,0.1797,540,44600
"mth","UT",5,2012,0.1563,550,45400
"mth","UT",5,2013,0.1622,550,46060
"mth","UT",5,2014,0.147,520,44410
"mth","UT",5,2015,0.1696,500,41980
"mth","UT",5,2016,0.1625,440,35480
"mth","UT",5,2017,0.1616,410,34150
"mth","UT",5,2018,0.1714,410,34050
"mth","UT",5,2019,0.1669,510,44150
"mth","UT",6,2009,0.1985,450,40160
"mth","UT",6,2010,0.156,460,42820
"mth","UT",6,2011,0.1666,470,43660
"mth","UT",6,2012,0.1619,480,45070
"mth","UT",6,2013,0.1514,490,45640
"mth","UT",6,2014,0.1367,430,42270
"mth","UT",6,2015,0.15,420,41230
"mth","UT",6,2016,0.1677,370,34370
"mth","UT",6,2019,0.1729,400,39880
"mth","UT",7,2009,0.2162,170,38230
"mth","UT",7,2010,0.2018,190,40510
"mth","UT",7,2011,0.2037,200,42030
"mth","UT",7,2012,0.222,200,43470
"mth","UT",7,2013,0.1605,210,44960
"mth","UT",7,2014,0.1471,190,42240
"mth","UT",7,2015,0.1757,160,40640
"mth","UT",7,2016,0.1876,150,35430
"mth","UT",7,2019,0.1701,170,40220
"mth","UT",8,2014,0.1757,180,40490
"mth","UT",8,2015,0.1744,160,38150
"mth","UT",8,2019,0.1784,150,33680
"mth","VA",3,2009,0.149,1120,91960
"mth","VA",3,2010,0.113,1120,92560
"mth","VA",3,2011,0.1319,1100,92340
"mth","VA",3,2012,0.1511,1100,92810
"mth","VA",3,2013,0.158,1090,94670
"mth","VA",3,2014,0.1456,1090,94500
"mth","VA",3,2015,0.1343,1090,96200
"mth","VA",3,2016,0.1382,1090,98620
"mth","VA",3,2017,0.1316,1090,98510
"mth","VA",3,2019,0.1578,1090,94120
"mth","VA",4,2009,0.1263,1120,90370
"mth","VA",4,2010,0.1225,1110,92940
"mth","VA",4,2011,0.1431,1100,93010
"mth","VA",4,2012,0.1591,1100,92700
"mth","VA",4,2013,0.156,1090,93230
"mth","VA",4,2014,0.1446,1080,94540
"mth","VA",4,2015,0.1431,1080,94440
"mth","VA",4,2016,0.1443,1080,96070
"mth","VA",4,2017,0.1458,1090,98590
"mth","VA",4,2019,0.1636,1080,96130
"mth","VA",5,2017,0.1489,1070,96440
"mth","VA",5,2019,0.1663,1080,99110
"mth","VA",6,2017,0.2051,500,95150
"mth","VA",6,2019,0.2053,500,98820
"mth","VT",3,2009,0.1452,110,4770
"mth","VT",3,2010,0.1112,110,4850
"mth","VT",3,2011,0.0833,110,4890
"mth","VT",3,2012,0.0992,110,4760
"mth","VT",3,2013,0.0982,110,4940
"mth","VT",3,2014,0.0914,100,4440
"mth","VT",3,2015,0.1412,110,4740
"mth","VT",3,2016,0.1118,110,4930
"mth","VT",3,2017,0.0883,100,4650
"mth","VT",4,2009,0.1275,120,5120
"mth","VT",4,2010,0.0911,110,4890
"mth","VT",4,2011,0.0797,110,4960
"mth","VT",4,2012,0.0953,110,4820
"mth","VT",4,2013,0.1002,110,4820
"mth","VT",4,2014,0.1159,100,4390
"mth","VT",4,2015,0.167,110,4870
"mth","VT",4,2016,0.1836,100,4640
"mth","VT",4,2017,0.1083,110,4880
"mth","VT",5,2009,0.1111,110,5090
"mth","VT",5,2010,0.1256,110,5200
"mth","VT",5,2011,0.1074,110,5090
"mth","VT",5,2012,0.0787,100,4840
"mth","VT",5,2013,0.121,110,4930
"mth","VT",5,2014,0.1144,100,4480
"mth","VT",5,2015,0.1722,110,4950
